"customer_id","age","customer_id (right)","visit_count","Cluster"
"a2c23daDf58C5Df",42,"a2c23daDf58C5Df",4,"cluster_2"
"B398dCF533B1E6A",42,"B398dCF533B1E6A",6,"cluster_2"
"9a0bA113c3B5eCe",28,"9a0bA113c3B5eCe",7,"cluster_3"
"95D1eCc3dEFBDF0",14,"95D1eCc3dEFBDF0",6,"cluster_0"
"BbBc3aAdB02d19D",70,"BbBc3aAdB02d19D",3,"cluster_1"
"D12e4c2C29dEeAd",21,"D12e4c2C29dEeAd",5,"cluster_0"
"2aF3Ed5f45554dC",63,"2aF3Ed5f45554dC",3,"cluster_1"
"eAbD3D1A3afFbD5",28,"eAbD3D1A3afFbD5",2,"cluster_3"
"889140d9A448d87",35,"889140d9A448d87",4,"cluster_3"
"Dcbfd49d369BaF6",35,"Dcbfd49d369BaF6",5,"cluster_3"
"b8B8Fa5c5d61Ac1",14,"b8B8Fa5c5d61Ac1",5,"cluster_0"
"d5Ddb78db4Be5C1",28,"d5Ddb78db4Be5C1",6,"cluster_3"
"d3cd8eCAFE5e7dC",70,"d3cd8eCAFE5e7dC",2,"cluster_1"
"dd60278AFb4Dbe3",28,"dd60278AFb4Dbe3",2,"cluster_3"
"CfE785dae51c9Dc",28,"CfE785dae51c9Dc",3,"cluster_3"
"Ac2FBbAC3c03Fab",35,"Ac2FBbAC3c03Fab",2,"cluster_3"
"C76B1acC67dfD4F",42,"C76B1acC67dfD4F",4,"cluster_2"
"B6cBd6e5ef3ac3a",49,"B6cBd6e5ef3ac3a",4,"cluster_2"
"63F976eb588ef73",42,"63F976eb588ef73",4,"cluster_2"
"F7dC4c1739D9Cc0",35,"F7dC4c1739D9Cc0",3,"cluster_3"
"77F732Db8A13fca",49,"77F732Db8A13fca",4,"cluster_2"
"3DB180Af3967c04",42,"3DB180Af3967c04",5,"cluster_2"
"5E8fc3c8447AaEd",35,"5E8fc3c8447AaEd",5,"cluster_3"
"B846722C8B8bAa9",21,"B846722C8B8bAa9",2,"cluster_0"
"29094Dd7C6D1AF1",21,"29094Dd7C6D1AF1",6,"cluster_0"
"a4D5b8c1aC9d7CE",14,"a4D5b8c1aC9d7CE",6,"cluster_0"
"5A5E326Da2bDBbD",70,"5A5E326Da2bDBbD",3,"cluster_1"
"e6518Dc7eD1A05d",14,"e6518Dc7eD1A05d",6,"cluster_0"
"acE401CfDddC5B1",35,"acE401CfDddC5B1",2,"cluster_3"
"CA6fCCB31EDdFb2",42,"CA6fCCB31EDdFb2",5,"cluster_2"
"d3ad3CeeFbBB569",14,"d3ad3CeeFbBB569",6,"cluster_0"
"527A0B16F0F0bcD",7,"527A0B16F0F0bcD",6,"cluster_0"
"Ae3bd3194F6ab3f",35,"Ae3bd3194F6ab3f",5,"cluster_3"
"E72bA0ED6A21fdb",14,"E72bA0ED6A21fdb",6,"cluster_0"
"069348492B0640D",28,"069348492B0640D",2,"cluster_3"
"9eb1f77FB0c30Ee",35,"9eb1f77FB0c30Ee",2,"cluster_3"
"3DC76Ee2ac490d3",7,"3DC76Ee2ac490d3",5,"cluster_0"
"5889FcbeefFEc04",35,"5889FcbeefFEc04",2,"cluster_3"
"375fcB1B4413bea",63,"375fcB1B4413bea",3,"cluster_1"
"0b943535caf7d83",42,"0b943535caf7d83",3,"cluster_2"
"ec51d11aB5ea107",21,"ec51d11aB5ea107",6,"cluster_0"
"d0AdbA0c5B0aD4B",28,"d0AdbA0c5B0aD4B",6,"cluster_3"
"B9b8eb6dEe6E0Eb",35,"B9b8eb6dEe6E0Eb",4,"cluster_3"
"8FF5442BB075Ba8",35,"8FF5442BB075Ba8",2,"cluster_3"
"bE58F31Feb17Ceb",70,"bE58F31Feb17Ceb",3,"cluster_1"
"A54E529cDf1d3e4",35,"A54E529cDf1d3e4",4,"cluster_3"
"ed10b530e088bf8",42,"ed10b530e088bf8",4,"cluster_2"
"0e9e80ECb2012aa",28,"0e9e80ECb2012aa",2,"cluster_3"
"8eab5b9a7FBdCAb",70,"8eab5b9a7FBdCAb",3,"cluster_1"
"7aea2ded6EAaaEa",14,"7aea2ded6EAaaEa",7,"cluster_0"
"6aafCA6cEaFD900",21,"6aafCA6cEaFD900",5,"cluster_0"
"b2D20aA0c01D3d6",63,"b2D20aA0c01D3d6",2,"cluster_1"
"c42445eCBA58c7E",42,"c42445eCBA58c7E",5,"cluster_2"
"398B0B25c844f7d",21,"398B0B25c844f7d",6,"cluster_0"
"e0E5D9E0fDCf173",35,"e0E5D9E0fDCf173",4,"cluster_3"
"8BCE40CFaA0AD0D",35,"8BCE40CFaA0AD0D",2,"cluster_3"
"6bE5AeDDFDAfdeC",42,"6bE5AeDDFDAfdeC",4,"cluster_2"
"0B11fEe7143B74a",14,"0B11fEe7143B74a",6,"cluster_0"
"66d437A2Cb0b39d",63,"66d437A2Cb0b39d",2,"cluster_1"
"5Eadc0fbD1Ff376",28,"5Eadc0fbD1Ff376",3,"cluster_3"
"325E99c12bCb83e",28,"325E99c12bCb83e",2,"cluster_3"
"5Cf2237C4DB83AD",70,"5Cf2237C4DB83AD",2,"cluster_1"
"CfE0C9d6AA26fBC",28,"CfE0C9d6AA26fBC",3,"cluster_3"
"a629b4CEDbEab54",14,"a629b4CEDbEab54",5,"cluster_0"
"9DCdeb8dAFE6755",63,"9DCdeb8dAFE6755",2,"cluster_1"
"4Bc17CC0fC1f7a9",28,"4Bc17CC0fC1f7a9",3,"cluster_3"
"dd86a09E581e296",35,"dd86a09E581e296",2,"cluster_3"
"b99249F1aFEA878",35,"b99249F1aFEA878",2,"cluster_3"
"d1BD5fecFaA94a5",70,"d1BD5fecFaA94a5",3,"cluster_1"
"a7362E6eDAa79Ea",42,"a7362E6eDAa79Ea",5,"cluster_2"
"1f930E2FB6E7Df9",35,"1f930E2FB6E7Df9",5,"cluster_3"
"Db481e568F22b9A",21,"Db481e568F22b9A",5,"cluster_0"
"bDD5afb988F25A8",35,"bDD5afb988F25A8",2,"cluster_3"
"E37D773a4e1e975",7,"E37D773a4e1e975",5,"cluster_0"
"9ecDfa620A5BC12",21,"9ecDfa620A5BC12",6,"cluster_0"
"9ACCF2a82796eDd",42,"9ACCF2a82796eDd",5,"cluster_2"
"Ff6D564a3cD2E63",42,"Ff6D564a3cD2E63",4,"cluster_2"
"1C4429C098Cc85e",28,"1C4429C098Cc85e",3,"cluster_3"
"A49AEcD674d69E9",42,"A49AEcD674d69E9",5,"cluster_2"
"2Dc21aD2e041B5b",21,"2Dc21aD2e041B5b",7,"cluster_0"
"7abECa1DdB74220",63,"7abECa1DdB74220",2,"cluster_1"
"60Fb87dFccDEF4e",42,"60Fb87dFccDEF4e",5,"cluster_2"
"57BdF6111EdE1a4",63,"57BdF6111EdE1a4",3,"cluster_1"
"8759D09d5fC092e",28,"8759D09d5fC092e",3,"cluster_3"
"61A2d4d1Bc5AD37",14,"61A2d4d1Bc5AD37",6,"cluster_0"
"7fAea12AF0815b7",35,"7fAea12AF0815b7",3,"cluster_3"
"1e76CFcEd8aabBA",14,"1e76CFcEd8aabBA",5,"cluster_0"
"cDecAaD7fD8ec42",70,"cDecAaD7fD8ec42",2,"cluster_1"
"7BDBc5cbEb6cFCA",63,"7BDBc5cbEb6cFCA",3,"cluster_1"
"d9aedEee8CEd3Bd",28,"d9aedEee8CEd3Bd",2,"cluster_3"
"feC7f4F51eEd8aB",14,"feC7f4F51eEd8aB",5,"cluster_0"
"F656E3867aAa8cd",70,"F656E3867aAa8cd",3,"cluster_1"
"7A47876b49dE427",21,"7A47876b49dE427",5,"cluster_0"
"9DBE44bdFdC6ddc",42,"9DBE44bdFdC6ddc",5,"cluster_2"
"6eda5d0118a25ad",21,"6eda5d0118a25ad",6,"cluster_0"
"e24aA7f154A8D60",42,"e24aA7f154A8D60",5,"cluster_2"
"88A8CfBA7CCACee",28,"88A8CfBA7CCACee",3,"cluster_3"
"d06AD9ebdf90Dd7",21,"d06AD9ebdf90Dd7",5,"cluster_0"
"3e4CDd1bD8aBd16",21,"3e4CDd1bD8aBd16",3,"cluster_0"
"4B85d6EcCcB344C",42,"4B85d6EcCcB344C",5,"cluster_2"
"bCEa5e283F17Cd7",70,"bCEa5e283F17Cd7",3,"cluster_1"
"86bDa5e3B9e105C",35,"86bDa5e3B9e105C",3,"cluster_3"
"fCade559871477D",42,"fCade559871477D",4,"cluster_2"
"EDD9DBEB1D221FD",28,"EDD9DBEB1D221FD",3,"cluster_3"
"CFbb2dB9fA21aF1",35,"CFbb2dB9fA21aF1",3,"cluster_3"
"a082aCFEA27004F",42,"a082aCFEA27004F",5,"cluster_2"
"ec095f9FEAA367C",35,"ec095f9FEAA367C",4,"cluster_3"
"c5A54c40Eb9A1e5",35,"c5A54c40Eb9A1e5",3,"cluster_3"
"cFfBB5a9CfbFaB5",14,"cFfBB5a9CfbFaB5",5,"cluster_0"
"5dbBDFe51B6D939",42,"5dbBDFe51B6D939",4,"cluster_2"
"e7C792aD3bFd0da",35,"e7C792aD3bFd0da",3,"cluster_3"
"FEfCb3b669C4dbA",28,"FEfCb3b669C4dbA",3,"cluster_3"
"bdd6C497688AACe",42,"bdd6C497688AACe",4,"cluster_2"
"7Bab00d0CE9CC78",63,"7Bab00d0CE9CC78",2,"cluster_1"
"ED4Ae054A7Accbd",28,"ED4Ae054A7Accbd",6,"cluster_3"
"9ae185a4B9869D0",70,"9ae185a4B9869D0",2,"cluster_1"
"04fbFc8eBbDf750",14,"04fbFc8eBbDf750",5,"cluster_0"
"bd29dfece5a1356",63,"bd29dfece5a1356",3,"cluster_1"
"Db8AAF01AcAD5Bc",70,"Db8AAF01AcAD5Bc",2,"cluster_1"
"8CF30EAA6dC2F52",63,"8CF30EAA6dC2F52",3,"cluster_1"
"80374CcfbbeeC6B",56,"80374CcfbbeeC6B",3,"cluster_1"
"aC8e8c7F467C9FF",49,"aC8e8c7F467C9FF",5,"cluster_2"
"9FfeeCeb18d6862",28,"9FfeeCeb18d6862",2,"cluster_3"
"a7297Df77E5fFeB",70,"a7297Df77E5fFeB",2,"cluster_1"
"06572eC4d0E7c11",35,"06572eC4d0E7c11",2,"cluster_3"
"D9EA2caD4eBef4c",63,"D9EA2caD4eBef4c",2,"cluster_1"
"cCAe5c2509fd219",35,"cCAe5c2509fd219",3,"cluster_3"
"AC71C11FC122fdA",70,"AC71C11FC122fdA",2,"cluster_1"
"244FDa4f7eeA3B8",42,"244FDa4f7eeA3B8",4,"cluster_2"
"eCFC80AeBefbf6b",70,"eCFC80AeBefbf6b",3,"cluster_1"
"442F9b8Fe13aAEb",21,"442F9b8Fe13aAEb",7,"cluster_0"
"B0f9F2fc949f6cC",63,"B0f9F2fc949f6cC",3,"cluster_1"
"ACb1Aa828Daf16D",28,"ACb1Aa828Daf16D",2,"cluster_3"
"7ED1FC4bbab202B",28,"7ED1FC4bbab202B",2,"cluster_3"
"C4Da69dBaAa6cd2",14,"C4Da69dBaAa6cd2",5,"cluster_0"
"1227Bc5cB4f0aBE",35,"1227Bc5cB4f0aBE",5,"cluster_3"
"8F446F830bea2FC",35,"8F446F830bea2FC",5,"cluster_3"
"efe7FeBA4b087A5",35,"efe7FeBA4b087A5",2,"cluster_3"
"C3Bb0d4fD7D4146",28,"C3Bb0d4fD7D4146",2,"cluster_3"
"FA00E6EB2d8F1E2",77,"FA00E6EB2d8F1E2",3,"cluster_1"
"9b4E68A88484506",63,"9b4E68A88484506",2,"cluster_1"
"1EbBdF18B4b0241",70,"1EbBdF18B4b0241",3,"cluster_1"
"0aADFb9C5Fd3372",28,"0aADFb9C5Fd3372",2,"cluster_3"
"bAdb81aAAa0Abb4",42,"bAdb81aAAa0Abb4",4,"cluster_2"
"74BEf4EF753FC97",28,"74BEf4EF753FC97",2,"cluster_3"
"7b5D97157Cb9b3A",14,"7b5D97157Cb9b3A",6,"cluster_0"
"2e7eED5D840dbeA",28,"2e7eED5D840dbeA",2,"cluster_3"
"0Bf0dB8F3d1c78E",35,"0Bf0dB8F3d1c78E",2,"cluster_3"
"fDeFaF5819DCe34",49,"fDeFaF5819DCe34",5,"cluster_2"
"9bdC6f8424Ffcd5",63,"9bdC6f8424Ffcd5",3,"cluster_1"
"3bbFe39cb18ceAD",14,"3bbFe39cb18ceAD",6,"cluster_0"
"A8F19FFE8aE8002",28,"A8F19FFE8aE8002",3,"cluster_3"
"7b42BdCEebcf45E",63,"7b42BdCEebcf45E",2,"cluster_1"
"8aF2D299F2DC2E6",63,"8aF2D299F2DC2E6",3,"cluster_1"
"9776EB09973a528",21,"9776EB09973a528",5,"cluster_0"
"95ec18aFFb8ca78",21,"95ec18aFFb8ca78",6,"cluster_0"
"DAb670601f438C9",63,"DAb670601f438C9",2,"cluster_1"
"29EFDB177e610Be",21,"29EFDB177e610Be",7,"cluster_0"
"8A296bB5a3d2fbB",28,"8A296bB5a3d2fbB",2,"cluster_3"
"fAf582fCF704cDD",42,"fAf582fCF704cDD",5,"cluster_2"
"eCE4E160DdB8B4A",42,"eCE4E160DdB8B4A",5,"cluster_2"
"Cfc962F22C64B56",42,"Cfc962F22C64B56",5,"cluster_2"
"BAC2E0E0E1354bb",28,"BAC2E0E0E1354bb",2,"cluster_3"
"5c84c21BEbfD83a",63,"5c84c21BEbfD83a",2,"cluster_1"
"Ba5eBdF2cFaBAAb",42,"Ba5eBdF2cFaBAAb",4,"cluster_2"
"01de7D7CE7aad17",21,"01de7D7CE7aad17",5,"cluster_0"
"89b76D90D7A291D",42,"89b76D90D7A291D",4,"cluster_2"
"3b9bbC4ffC7481a",21,"3b9bbC4ffC7481a",7,"cluster_0"
"f5df146FaA941F6",42,"f5df146FaA941F6",4,"cluster_2"
"2BD84CC5E421d30",63,"2BD84CC5E421d30",3,"cluster_1"
"5d3Ed4Ad0e5F5aC",14,"5d3Ed4Ad0e5F5aC",5,"cluster_0"
"Db9C09AaE2Fdc20",42,"Db9C09AaE2Fdc20",2,"cluster_2"
"b76E2a08bA6DED0",21,"b76E2a08bA6DED0",3,"cluster_0"
"d8b99f83e6BFc2A",63,"d8b99f83e6BFc2A",3,"cluster_1"
"E86ee4bEFBa84A3",42,"E86ee4bEFBa84A3",4,"cluster_2"
"fAd53D66beABee3",35,"fAd53D66beABee3",3,"cluster_3"
"0e13CeEAafc9e4a",49,"0e13CeEAafc9e4a",4,"cluster_2"
"F9bAcE8aA250468",14,"F9bAcE8aA250468",5,"cluster_0"
"B0C0faea97CbeAf",63,"B0C0faea97CbeAf",2,"cluster_1"
"CB898782ed91bdA",28,"CB898782ed91bdA",2,"cluster_3"
"dA735c7F5D996E7",56,"dA735c7F5D996E7",3,"cluster_1"
"2b947fa61ABEcE2",63,"2b947fa61ABEcE2",2,"cluster_1"
"295876504E00883",70,"295876504E00883",2,"cluster_1"
"C6E377E00d9B7Da",63,"C6E377E00d9B7Da",2,"cluster_1"
"Bf5BF3bC3E5C5fA",42,"Bf5BF3bC3E5C5fA",5,"cluster_2"
"A5fad84adbFd1f3",35,"A5fad84adbFd1f3",4,"cluster_3"
"4C0Ceb5c5cc3ce4",35,"4C0Ceb5c5cc3ce4",2,"cluster_3"
"1DAE6c37Fa4b4c4",35,"1DAE6c37Fa4b4c4",2,"cluster_3"
"51783ebE3bD669D",21,"51783ebE3bD669D",6,"cluster_0"
"AADc703DEe8C3Bc",70,"AADc703DEe8C3Bc",2,"cluster_1"
"0129d055bF9cDF4",77,"0129d055bF9cDF4",2,"cluster_1"
"672B869DE254d90",14,"672B869DE254d90",5,"cluster_0"
"4DD0cff44a3aACD",14,"4DD0cff44a3aACD",6,"cluster_0"
"35Cc97B8D4dc9CF",49,"35Cc97B8D4dc9CF",5,"cluster_2"
"1BC58e0eaf7Cf0D",28,"1BC58e0eaf7Cf0D",2,"cluster_3"
"AA9bDfdaE5D034a",28,"AA9bDfdaE5D034a",2,"cluster_3"
"E9ad710A9A3850A",70,"E9ad710A9A3850A",3,"cluster_1"
"4988FfEaAc2DAf6",42,"4988FfEaAc2DAf6",4,"cluster_2"
"5F52376972D49C0",21,"5F52376972D49C0",5,"cluster_0"
"C8a9CdDdFcf7Dd2",21,"C8a9CdDdFcf7Dd2",6,"cluster_0"
"9e42e56B99aDFaB",35,"9e42e56B99aDFaB",2,"cluster_3"
"3C98C1216daA243",63,"3C98C1216daA243",2,"cluster_1"
"2EcBbe1ebC8e2e4",42,"2EcBbe1ebC8e2e4",2,"cluster_2"
"5D2dc35ca5F8628",42,"5D2dc35ca5F8628",4,"cluster_2"
"d5Adc8bD5F28898",70,"d5Adc8bD5F28898",3,"cluster_1"
"992B0B8aD4B27b4",63,"992B0B8aD4B27b4",2,"cluster_1"
"b1b4B7b609DEA02",35,"b1b4B7b609DEA02",2,"cluster_3"
"da1b65daAb7C38d",42,"da1b65daAb7C38d",5,"cluster_2"
"2FF4BC9291B044e",28,"2FF4BC9291B044e",2,"cluster_3"
"B6b9b213406637D",35,"B6b9b213406637D",5,"cluster_3"
"1CdB85D3e8a4757",42,"1CdB85D3e8a4757",5,"cluster_2"
"2eD24c31374cBAe",35,"2eD24c31374cBAe",2,"cluster_3"
"8CdaccDe074636c",14,"8CdaccDe074636c",5,"cluster_0"
"293b5fFeC0BE94d",49,"293b5fFeC0BE94d",5,"cluster_2"
"eFe07e2bFaF63F1",42,"eFe07e2bFaF63F1",5,"cluster_2"
"8fBd75cccF3fd69",28,"8fBd75cccF3fd69",2,"cluster_3"
"DfB8BBAB86ACA1F",35,"DfB8BBAB86ACA1F",3,"cluster_3"
"F5bb98554Af2C9D",21,"F5bb98554Af2C9D",6,"cluster_0"
"56aEf20b7E1Cc5a",35,"56aEf20b7E1Cc5a",2,"cluster_3"
"5Cbece7BF6C3313",21,"5Cbece7BF6C3313",6,"cluster_0"
"CEFc2a2a667c686",14,"CEFc2a2a667c686",6,"cluster_0"
"6EA81C763EeEEB2",21,"6EA81C763EeEEB2",6,"cluster_0"
"CF7aea4488CCc3A",49,"CF7aea4488CCc3A",3,"cluster_2"
"46bFd459Ded1Ddd",21,"46bFd459Ded1Ddd",5,"cluster_0"
"E39d936b0CC794d",35,"E39d936b0CC794d",5,"cluster_3"
"dACaec77ED7c049",21,"dACaec77ED7c049",6,"cluster_0"
"a7C9DdAcBcFEcfA",35,"a7C9DdAcBcFEcfA",2,"cluster_3"
"E5BE9A3bFeb0adD",35,"E5BE9A3bFeb0adD",4,"cluster_3"
"b71Ea8C1EBCF0Fa",14,"b71Ea8C1EBCF0Fa",7,"cluster_0"
"126a8FE3ffd9f3a",28,"126a8FE3ffd9f3a",2,"cluster_3"
"D39ABCc0cC2fA10",14,"D39ABCc0cC2fA10",5,"cluster_0"
"F3F72A7e14f0197",42,"F3F72A7e14f0197",3,"cluster_2"
"Bb8f6EaC30fcD47",42,"Bb8f6EaC30fcD47",4,"cluster_2"
"29eDc1E22ABeB1e",28,"29eDc1E22ABeB1e",3,"cluster_3"
"dd8BD118BC0bD2b",14,"dd8BD118BC0bD2b",7,"cluster_0"
"22bbdD019eFc19A",35,"22bbdD019eFc19A",3,"cluster_3"
"F15ACbB64daDFC2",28,"F15ACbB64daDFC2",7,"cluster_3"
"C4C1bBC9C8Ed6f3",42,"C4C1bBC9C8Ed6f3",5,"cluster_2"
"7BDC23a0057FADF",42,"7BDC23a0057FADF",5,"cluster_2"
"5Bb2BEdde862ea0",63,"5Bb2BEdde862ea0",3,"cluster_1"
"Cd68c5E62FBaDcc",35,"Cd68c5E62FBaDcc",2,"cluster_3"
"c9e996a97d3A96A",28,"c9e996a97d3A96A",2,"cluster_3"
"c4eAbC3E9faE7A0",14,"c4eAbC3E9faE7A0",5,"cluster_0"
"e8fFA1EFE6CB7b4",42,"e8fFA1EFE6CB7b4",4,"cluster_2"
"57A27c2427e854c",28,"57A27c2427e854c",2,"cluster_3"
"EFA2AcA27fd315D",28,"EFA2AcA27fd315D",2,"cluster_3"
"faB2B2f6a3317ab",28,"faB2B2f6a3317ab",2,"cluster_3"
"B5EdF8DCBDd0d21",35,"B5EdF8DCBDd0d21",2,"cluster_3"
"c3fEBceF8bfCcF7",63,"c3fEBceF8bfCcF7",2,"cluster_1"
"c0Fee3FBAbf1E3F",63,"c0Fee3FBAbf1E3F",2,"cluster_1"
"7ef9b2dC1c7eF83",14,"7ef9b2dC1c7eF83",5,"cluster_0"
"FE792BaB98ec5Ed",63,"FE792BaB98ec5Ed",3,"cluster_1"
"6cDFf3eA2ACcb48",70,"6cDFf3eA2ACcb48",3,"cluster_1"
"6f4E4BcA8B58Ece",14,"6f4E4BcA8B58Ece",6,"cluster_0"
"dcaBf8Ced7bDD9D",49,"dcaBf8Ced7bDD9D",4,"cluster_2"
"96485FfF86E4845",42,"96485FfF86E4845",6,"cluster_2"
"c11BA6A2C61338A",42,"c11BA6A2C61338A",5,"cluster_2"
"9EbCF9dd12Cf97d",42,"9EbCF9dd12Cf97d",5,"cluster_2"
"5EF055197b1ADf4",21,"5EF055197b1ADf4",5,"cluster_0"
"Bc8cC8d7c298FD7",14,"Bc8cC8d7c298FD7",5,"cluster_0"
"60FC82Ee2D7E3C8",63,"60FC82Ee2D7E3C8",2,"cluster_1"
"dcf2e39EC6Ff22C",35,"dcf2e39EC6Ff22C",4,"cluster_3"
"FEfCC83Fba27055",77,"FEfCC83Fba27055",3,"cluster_1"
"52AA0EEcbE0a97c",28,"52AA0EEcbE0a97c",3,"cluster_3"
"f8Ee9c08BeF3bEd",42,"f8Ee9c08BeF3bEd",4,"cluster_2"
"A8BE1BE9Be776b2",21,"A8BE1BE9Be776b2",6,"cluster_0"
"1cBb1fdA3F9d0dE",63,"1cBb1fdA3F9d0dE",2,"cluster_1"
"5FE7586226e00D7",70,"5FE7586226e00D7",3,"cluster_1"
"ddB8bD44adF15F2",28,"ddB8bD44adF15F2",7,"cluster_3"
"EFF0E7dBc87Ac2f",14,"EFF0E7dBc87Ac2f",4,"cluster_0"
"c5c191F192dab24",63,"c5c191F192dab24",3,"cluster_1"
"073d46e2E2fdCc8",35,"073d46e2E2fdCc8",4,"cluster_3"
"908197B0DCDED3a",70,"908197B0DCDED3a",2,"cluster_1"
"bfAfbe3F56aE7Bc",21,"bfAfbe3F56aE7Bc",5,"cluster_0"
"0E2e2aAC5BA588B",49,"0E2e2aAC5BA588B",5,"cluster_2"
"ebde8e6CCCa7C15",21,"ebde8e6CCCa7C15",6,"cluster_0"
"4F537EC2ea0c80F",35,"4F537EC2ea0c80F",5,"cluster_3"
"aAdc6E01d2ebeD4",42,"aAdc6E01d2ebeD4",5,"cluster_2"
"fD5CE8cac96Ef7A",70,"fD5CE8cac96Ef7A",3,"cluster_1"
"BEaEdE0BFf5eEcF",14,"BEaEdE0BFf5eEcF",5,"cluster_0"
"0654Ed80DcB0887",28,"0654Ed80DcB0887",2,"cluster_3"
"EBc98D9eEa5DB2d",35,"EBc98D9eEa5DB2d",5,"cluster_3"
"396Ed313c2d113d",42,"396Ed313c2d113d",4,"cluster_2"
"aD2aff89CfcE593",70,"aD2aff89CfcE593",2,"cluster_1"
"951AfF81FfB8d0B",42,"951AfF81FfB8d0B",5,"cluster_2"
"3Ca64aC3AaE89ef",35,"3Ca64aC3AaE89ef",4,"cluster_3"
"2207AdE09A908dB",35,"2207AdE09A908dB",2,"cluster_3"
"1AC2Eeab51FB99e",42,"1AC2Eeab51FB99e",4,"cluster_2"
"531C0f1Fb9A9363",42,"531C0f1Fb9A9363",5,"cluster_2"
"4F6184ba88B2fd9",35,"4F6184ba88B2fd9",5,"cluster_3"
"C078C5DdBF447Be",49,"C078C5DdBF447Be",5,"cluster_2"
"d097AEDc9E6b65A",21,"d097AEDc9E6b65A",6,"cluster_0"
"5FDfC30E3426ef0",21,"5FDfC30E3426ef0",5,"cluster_0"
"3E5bcadFbe9e1fE",21,"3E5bcadFbe9e1fE",6,"cluster_0"
"be97b839254B299",42,"be97b839254B299",4,"cluster_2"
"E69cbD2BcBF4aF0",63,"E69cbD2BcBF4aF0",2,"cluster_1"
"fe0eb9B17aa99Fd",28,"fe0eb9B17aa99Fd",2,"cluster_3"
"FE347ECDC8DB0E5",63,"FE347ECDC8DB0E5",2,"cluster_1"
"bC8C8B0AeE8A9a0",28,"bC8C8B0AeE8A9a0",2,"cluster_3"
"9f1BB15fAbBdb56",63,"9f1BB15fAbBdb56",2,"cluster_1"
"d278Cc25F01DFed",63,"d278Cc25F01DFed",3,"cluster_1"
"35e8EE4f71dA7ce",35,"35e8EE4f71dA7ce",2,"cluster_3"
"2F4316f97615fDA",42,"2F4316f97615fDA",5,"cluster_2"
"8D0Bf8665249167",35,"8D0Bf8665249167",5,"cluster_3"
"6C750b3D5ba5b5a",56,"6C750b3D5ba5b5a",3,"cluster_1"
"1df3819646A84ad",35,"1df3819646A84ad",2,"cluster_3"
"Dd5aF889eB6e3da",35,"Dd5aF889eB6e3da",4,"cluster_3"
"fF0Acf1F7F3A2ab",42,"fF0Acf1F7F3A2ab",5,"cluster_2"
"59D6b9cB6CD5edB",35,"59D6b9cB6CD5edB",3,"cluster_3"
"CCcdC6e57C1FB89",14,"CCcdC6e57C1FB89",6,"cluster_0"
"27eE8bef8ABf6C4",63,"27eE8bef8ABf6C4",2,"cluster_1"
"5f627a5b8c02214",35,"5f627a5b8c02214",2,"cluster_3"
"ba9f5466DC75357",35,"ba9f5466DC75357",4,"cluster_3"
"DfeC2B0088EF6f5",35,"DfeC2B0088EF6f5",6,"cluster_3"
"aa1e30a5632CeCd",49,"aa1e30a5632CeCd",5,"cluster_2"
"8669636c23167B0",28,"8669636c23167B0",2,"cluster_3"
"BF6dbfB6688f527",35,"BF6dbfB6688f527",3,"cluster_3"
"b9483FC6c40aEB8",42,"b9483FC6c40aEB8",5,"cluster_2"
"a7EEd23DEB2526e",28,"a7EEd23DEB2526e",2,"cluster_3"
"A2dcddd2c74054F",63,"A2dcddd2c74054F",3,"cluster_1"
"BDaDF67eee3581F",35,"BDaDF67eee3581F",5,"cluster_3"
"224fbF34F6A75F8",49,"224fbF34F6A75F8",4,"cluster_2"
"bc05b9c74a3C20C",70,"bc05b9c74a3C20C",2,"cluster_1"
"d633EC7887CFA9d",42,"d633EC7887CFA9d",2,"cluster_2"
"F88Fd8a6e512c33",70,"F88Fd8a6e512c33",3,"cluster_1"
"6bBAce8CA8f9bf0",21,"6bBAce8CA8f9bf0",6,"cluster_0"
"AaEC9B4DB9EDE27",42,"AaEC9B4DB9EDE27",5,"cluster_2"
"22ef03215fd9D7f",42,"22ef03215fd9D7f",6,"cluster_2"
"8bE1DAdf744b427",42,"8bE1DAdf744b427",5,"cluster_2"
"B0800B5AC05Dd3B",35,"B0800B5AC05Dd3B",2,"cluster_3"
"Ec053Fd5f2894f5",14,"Ec053Fd5f2894f5",6,"cluster_0"
"1AF171F249CBB47",7,"1AF171F249CBB47",5,"cluster_0"
"bAfa14f1f3F6E1c",49,"bAfa14f1f3F6E1c",5,"cluster_2"
"ddEdf6a9AcD7B70",21,"ddEdf6a9AcD7B70",5,"cluster_0"
"909b15acD4Be88c",28,"909b15acD4Be88c",3,"cluster_3"
"8EAD64EED301Dc7",63,"8EAD64EED301Dc7",3,"cluster_1"
"1DA47a118eaDd3f",42,"1DA47a118eaDd3f",4,"cluster_2"
"6E81c5cc9cf3EB9",35,"6E81c5cc9cf3EB9",4,"cluster_3"
"d8Af94422Aad2bd",35,"d8Af94422Aad2bd",4,"cluster_3"
"9dba2c93A5dD34D",21,"9dba2c93A5dD34D",6,"cluster_0"
"dE412481eae87C9",21,"dE412481eae87C9",6,"cluster_0"
"E04dCEC9e59304E",70,"E04dCEC9e59304E",3,"cluster_1"
"5D2EB78caDfbeE8",14,"5D2EB78caDfbeE8",6,"cluster_0"
"bfeeA60eb45a111",28,"bfeeA60eb45a111",2,"cluster_3"
