"customer_id","age","customer_id (right)","visit_count"
"7B3b173a35ad0cd",42,"7B3b173a35ad0cd",5
"0aEfDBeE1DE92aF",70,"0aEfDBeE1DE92aF",2
"4635aADc656Dd18",21,"4635aADc656Dd18",6
"cA3EdeBdD465EE4",21,"cA3EdeBdD465EE4",5
"Bb0c7b8e50B7B23",63,"Bb0c7b8e50B7B23",2
"fC789ac937f276B",63,"fC789ac937f276B",2
"b4eFBa37AA15BED",63,"b4eFBa37AA15BED",3
"c10AA8491feeFA5",70,"c10AA8491feeFA5",2
"5E9c5bdbaD6b60B",49,"5E9c5bdbaD6b60B",5
"6f8317e1c894eB7",42,"6f8317e1c894eB7",4
"B13aCfe00d54c8c",28,"B13aCfe00d54c8c",5
"727fa8B5a6dc668",70,"727fa8B5a6dc668",2
"4e2aecfc064C4ed",14,"4e2aecfc064C4ed",6
"faBaF482dae5d0c",42,"faBaF482dae5d0c",5
"ab47422BaEF190f",14,"ab47422BaEF190f",6
"4BEE157aEBeD66B",28,"4BEE157aEBeD66B",5
"C6Cd9fDc5f0Ac9a",42,"C6Cd9fDc5f0Ac9a",5
"AB43f6fAf205dfe",70,"AB43f6fAf205dfe",3
"ae7A2DAf2DbE84c",63,"ae7A2DAf2DbE84c",3
"da1DDF62B8BbF10",14,"da1DDF62B8BbF10",4
"27dc59eA9ddc149",21,"27dc59eA9ddc149",7
"2adf0A5cE8EF931",35,"2adf0A5cE8EF931",5
"08e15Cf9ad793cB",42,"08e15Cf9ad793cB",2
"e3D1B26BB2B07Cf",49,"e3D1B26BB2B07Cf",4
"De0A791beCcDaab",21,"De0A791beCcDaab",6
"cD4dBBb00baaE4b",14,"cD4dBBb00baaE4b",5
"FEdec2Cd8158219",35,"FEdec2Cd8158219",2
"B165d7a51Aa8EEA",42,"B165d7a51Aa8EEA",4
"08F08E5BEE9EfCC",35,"08F08E5BEE9EfCC",4
"D16aC6a3CD26BeE",21,"D16aC6a3CD26BeE",6
"2137ffBcE8c6F9f",63,"2137ffBcE8c6F9f",3
"9AE2676cDaF03Ef",42,"9AE2676cDaF03Ef",4
"9ED9413EBa2DA92",49,"9ED9413EBa2DA92",4
"efbCB663Cde63E0",14,"efbCB663Cde63E0",6
"5DA9756d6bDc9b1",21,"5DA9756d6bDc9b1",6
"002CE280aA9E4Ab",21,"002CE280aA9E4Ab",5
"0D4b8EDA696F1D0",63,"0D4b8EDA696F1D0",2
"cFD4Abc39B4DB1c",42,"cFD4Abc39B4DB1c",5
"a2CD91Df0A5B926",28,"a2CD91Df0A5B926",2
"Ce2ea501f6C8d4A",63,"Ce2ea501f6C8d4A",3
"c700f39acEc5026",28,"c700f39acEc5026",3
"829fe562Cdf5dfa",42,"829fe562Cdf5dfa",4
"C1AcfeD08af9eed",21,"C1AcfeD08af9eed",6
"0ffCAce0BAeeB2D",56,"0ffCAce0BAeeB2D",2
"CE2Db5eA12c8Ad1",14,"CE2Db5eA12c8Ad1",4
"16eFA8DbBE0c69A",35,"16eFA8DbBE0c69A",3
"c51F6fb7F0DC30a",14,"c51F6fb7F0DC30a",6
"b7ab2aDaabf673e",28,"b7ab2aDaabf673e",3
"A0f7e089548e18a",42,"A0f7e089548e18a",2
"c0DbB210a80CEE8",42,"c0DbB210a80CEE8",5
"0Ec9326c2ECc5Be",35,"0Ec9326c2ECc5Be",2
"dAE5d3b5b23C9Ec",21,"dAE5d3b5b23C9Ec",6
"0bcDEfAaE7b322B",42,"0bcDEfAaE7b322B",4
"B411fE9f3Be8EC0",42,"B411fE9f3Be8EC0",5
"Cdd85bbFA4E8FB2",42,"Cdd85bbFA4E8FB2",5
"d9D7840B7734c6D",35,"d9D7840B7734c6D",2
"6F97B5C5Bd5D1A4",21,"6F97B5C5Bd5D1A4",4
"2cCbA9aBe134E0E",63,"2cCbA9aBe134E0E",3
"9DBFBe2cbfd0abA",35,"9DBFBe2cbfd0abA",5
"B7562BefbD7571A",42,"B7562BefbD7571A",4
"33A99E7f8DaBCcF",14,"33A99E7f8DaBCcF",6
"eE69DdBF116CA85",35,"eE69DdBF116CA85",3
"eaa9BD1C5bBEeBd",42,"eaa9BD1C5bBEeBd",5
"C2Cc1b55C466401",35,"C2Cc1b55C466401",2
"58A56fE8C49A89f",63,"58A56fE8C49A89f",2
"eEc7E6b79F14753",42,"eEc7E6b79F14753",5
"f1BEd975d048EB3",70,"f1BEd975d048EB3",2
"F1B42bA9562dDcB",63,"F1B42bA9562dDcB",2
"4Dd5FeB56164EC4",14,"4Dd5FeB56164EC4",6
"3dB8f2A3eB9902b",63,"3dB8f2A3eB9902b",2
"27dB6FAB6288f9A",28,"27dB6FAB6288f9A",2
"ace71Ee5bACd6c4",42,"ace71Ee5bACd6c4",5
"b69eE8F8B6FC7B9",14,"b69eE8F8B6FC7B9",5
"75BbeA8C484Fae7",35,"75BbeA8C484Fae7",2
"aD1A5dc3ca1c3Be",14,"aD1A5dc3ca1c3Be",6
"3Bf0efa2a1D4D2C",35,"3Bf0efa2a1D4D2C",4
"f368aDE1Ee9f93a",63,"f368aDE1Ee9f93a",3
"2ACfbF91ff3C5d3",42,"2ACfbF91ff3C5d3",5
"848A6B5aFdE8Ef1",14,"848A6B5aFdE8Ef1",5
"FadBDCe4DC51FD5",28,"FadBDCe4DC51FD5",2
"A2e41Ce8ccb3ec6",35,"A2e41Ce8ccb3ec6",5
"A6864B82D54C33A",70,"A6864B82D54C33A",2
"De39eeE019473D3",70,"De39eeE019473D3",2
"F03ec188621a1Df",70,"F03ec188621a1Df",2
"8Abc1DD6DFDeB40",7,"8Abc1DD6DFDeB40",6
"bfaeAAc7f4aBeAe",42,"bfaeAAc7f4aBeAe",4
"BA3326bA69531DC",28,"BA3326bA69531DC",3
"FaaDC6CacD4Fbfd",14,"FaaDC6CacD4Fbfd",6
"eCb9BcfdB0f81C1",35,"eCb9BcfdB0f81C1",3
"94eEaFda79576f6",42,"94eEaFda79576f6",4
"4DC88861DE170E5",42,"4DC88861DE170E5",4
"F2c5A34fc044E6E",21,"F2c5A34fc044E6E",5
"bd7dd48599eB9e3",28,"bd7dd48599eB9e3",2
"fddC4a0A6d16e67",21,"fddC4a0A6d16e67",6
"bf4abb3e3b3b09D",35,"bf4abb3e3b3b09D",4
"5c3094b8C2A8b44",70,"5c3094b8C2A8b44",3
"1E6D9D5cDde85e1",35,"1E6D9D5cDde85e1",3
"03Cf8cAcFcBCe22",14,"03Cf8cAcFcBCe22",6
"e8E75EabCf1aB95",56,"e8E75EabCf1aB95",2
"bDaa2EBFF88e117",14,"bDaa2EBFF88e117",6
"731475D4Dd7E99F",42,"731475D4Dd7E99F",5
"fc95CDa3e53f1aB",63,"fc95CDa3e53f1aB",3
"1AC7dA00caee5c9",21,"1AC7dA00caee5c9",6
"E0DF0dD3DA9EbD5",70,"E0DF0dD3DA9EbD5",3
"9aFbbe1aac4EDA0",49,"9aFbbe1aac4EDA0",4
"D1C9e75ec1053cA",70,"D1C9e75ec1053cA",3
"6856C8276FeBaFd",63,"6856C8276FeBaFd",2
"FACeBfD69B09e06",63,"FACeBfD69B09e06",2
"b79eAAab049abd9",42,"b79eAAab049abd9",4
"BF49aA2EDdBC12f",28,"BF49aA2EDdBC12f",2
"Af71DaCD89d4d7E",21,"Af71DaCD89d4d7E",6
"0C49Cf22b2cfb28",21,"0C49Cf22b2cfb28",6
"cbc81eDe79DA7A6",21,"cbc81eDe79DA7A6",6
"C96D3a0EAaB3eE0",35,"C96D3a0EAaB3eE0",3
"149AdcAd32a8AE8",63,"149AdcAd32a8AE8",2
"CEeD4Cb1feBcDd0",14,"CEeD4Cb1feBcDd0",5
"cc3c947Af3FB7Fc",7,"cc3c947Af3FB7Fc",5
"5d7b8FDeBcBD8c7",14,"5d7b8FDeBcBD8c7",6
"dF6a6a4aFA204E2",35,"dF6a6a4aFA204E2",2
"F2Eec07Fbc6b655",35,"F2Eec07Fbc6b655",4
"DaB3F7380E4D27D",21,"DaB3F7380E4D27D",5
"4e8d4E6aE9C12e4",42,"4e8d4E6aE9C12e4",5
"1b4c0BbDD1BcDBC",70,"1b4c0BbDD1BcDBC",3
"Ea51917eb9Efd53",63,"Ea51917eb9Efd53",2
"aEAF705e98aeF1f",49,"aEAF705e98aeF1f",4
"5DcC6A762eFcAaB",35,"5DcC6A762eFcAaB",2
"552cCfC37daFbd6",63,"552cCfC37daFbd6",2
"3Da80Aa6Ee60fE0",28,"3Da80Aa6Ee60fE0",6
"Aff9f485b25E1f5",70,"Aff9f485b25E1f5",3
"55538ac028887eB",14,"55538ac028887eB",6
"7eBDD7bed4c8fAd",14,"7eBDD7bed4c8fAd",6
"8BFDC1197aF186a",14,"8BFDC1197aF186a",6
"eBeF444FD1EbddD",28,"eBeF444FD1EbddD",3
"f4893b8f47B2407",63,"f4893b8f47B2407",3
"96a0acffdbB4bA9",14,"96a0acffdbB4bA9",5
"eAEa10Daec688eb",35,"eAEa10Daec688eb",2
"7e727fc6eA4dcCD",63,"7e727fc6eA4dcCD",3
"c5238fe282D8EdE",35,"c5238fe282D8EdE",4
"4aCe37DdC35CF2b",49,"4aCe37DdC35CF2b",5
"Ad67De307dcF92D",49,"Ad67De307dcF92D",4
"868dAde2beA7C9c",28,"868dAde2beA7C9c",2
"2f9e9Aa70EC0dFF",63,"2f9e9Aa70EC0dFF",3
"efDBEFC2F6DDeBc",63,"efDBEFC2F6DDeBc",3
"C3cF98a59BbfD99",28,"C3cF98a59BbfD99",2
"16BE1e44DBfb7e1",21,"16BE1e44DBfb7e1",5
"a98DFC20dB2ADAd",35,"a98DFC20dB2ADAd",2
"a99E6FFcFAC0f96",21,"a99E6FFcFAC0f96",6
"E216803DC19c2B9",35,"E216803DC19c2B9",2
"09110c5906f415E",70,"09110c5906f415E",2
"fFF722Ba18577fF",21,"fFF722Ba18577fF",5
"80dBbEaaeF3dc36",35,"80dBbEaaeF3dc36",2
"7745CA3B0bE5A60",35,"7745CA3B0bE5A60",2
"4e3DDE16fdE113b",70,"4e3DDE16fdE113b",2
"c5F140316405Dc9",28,"c5F140316405Dc9",2
"fdCE19f12B50fe0",35,"fdCE19f12B50fe0",4
"5622c4c35ef1C8D",14,"5622c4c35ef1C8D",6
"94ADF15D9fa9f14",70,"94ADF15D9fa9f14",3
"E3E7999da52e29F",70,"E3E7999da52e29F",4
"Ca617eeA242EC18",35,"Ca617eeA242EC18",3
"cEf11388a6DAff4",28,"cEf11388a6DAff4",6
"6e7C4e7Cf9A0CF0",42,"6e7C4e7Cf9A0CF0",4
"23aA6BC3E34AD06",63,"23aA6BC3E34AD06",3
"65C0dEF4CE9EC2B",42,"65C0dEF4CE9EC2B",5
"A293f9300Cf1Be5",21,"A293f9300Cf1Be5",6
"5E8B5e55afAA7e0",21,"5E8B5e55afAA7e0",6
"0f92CdCb4744ab6",35,"0f92CdCb4744ab6",2
"c2FBCEF34aDbC40",14,"c2FBCEF34aDbC40",6
"5E600Be0aFeafFb",14,"5E600Be0aFeafFb",7
"A6bAbaAD1EAB432",42,"A6bAbaAD1EAB432",6
"ed6Ee45Fd7ec2Fd",21,"ed6Ee45Fd7ec2Fd",6
"57A1B7d611f0d3e",42,"57A1B7d611f0d3e",2
"D9ff1909a495aEE",56,"D9ff1909a495aEE",3
"312F7cc2fCd6c6A",35,"312F7cc2fCd6c6A",3
"bd45Dc5a63DeEAE",63,"bd45Dc5a63DeEAE",2
"dCe0EE4A7BEEB4B",21,"dCe0EE4A7BEEB4B",6
"42F4E43E70C51BA",70,"42F4E43E70C51BA",4
"0FEC85dee4688a7",63,"0FEC85dee4688a7",3
"54Df7851b1f0b9A",35,"54Df7851b1f0b9A",2
"e40dc7268CDE3AC",42,"e40dc7268CDE3AC",4
"b2e55D2157543C6",35,"b2e55D2157543C6",3
"E9D3fe59fFEdCdd",28,"E9D3fe59fFEdCdd",2
"61a7B3DBD4843cC",35,"61a7B3DBD4843cC",3
"19EebAc7Bb73643",35,"19EebAc7Bb73643",2
"2DB1fFbcc177e48",21,"2DB1fFbcc177e48",5
"2d6cc620a2ce6E1",14,"2d6cc620a2ce6E1",5
"3Bb4Ed995ec1fBd",56,"3Bb4Ed995ec1fBd",3
"aECfbd8D1FdFdA7",35,"aECfbd8D1FdFdA7",2
"A985E1C8ACbd5ef",35,"A985E1C8ACbd5ef",5
"aaF7a1815fa82d3",21,"aaF7a1815fa82d3",5
"B187C65Df4103a8",28,"B187C65Df4103a8",2
"Eb5dF382DcCC819",35,"Eb5dF382DcCC819",3
"bB6f0C3B5C4D94b",28,"bB6f0C3B5C4D94b",2
"12953E01aa2A10e",70,"12953E01aa2A10e",3
"CdEe0FfBa52661a",42,"CdEe0FfBa52661a",5
"afDFEAa1d266eEF",28,"afDFEAa1d266eEF",3
"2df7b3f53E0B55e",21,"2df7b3f53E0B55e",6
"3AabDd08dFa19f5",28,"3AabDd08dFa19f5",2
"f1534f90a7D20DF",28,"f1534f90a7D20DF",2
"0CE0dFfB817DB3F",14,"0CE0dFfB817DB3F",5
"bb8FE12BeA2ef3A",42,"bb8FE12BeA2ef3A",5
"fCF65Ef572F8F53",21,"fCF65Ef572F8F53",5
"f7bDf883b73bD28",21,"f7bDf883b73bD28",6
"00B68E09ACa07C2",35,"00B68E09ACa07C2",4
"fA48ADBbAa602C9",21,"fA48ADBbAa602C9",5
"F05A7CC71c843Bf",28,"F05A7CC71c843Bf",3
"F7e62F98fcedD0C",21,"F7e62F98fcedD0C",6
"A9CFFff5Ea98B2C",42,"A9CFFff5Ea98B2C",5
"fD4B3ea115ccbf6",42,"fD4B3ea115ccbf6",5
"6eb3E9F5Df159e0",70,"6eb3E9F5Df159e0",2
"7F3A8ff2e66c3cC",14,"7F3A8ff2e66c3cC",5
"2386cCA9Fb089Ce",42,"2386cCA9Fb089Ce",5
"ffADCB7b70D552D",63,"ffADCB7b70D552D",2
"AF93c224d1B0B1F",14,"AF93c224d1B0B1F",7
"475C0E86625ACBc",35,"475C0E86625ACBc",2
"668c4Ac7DCB0B0B",35,"668c4Ac7DCB0B0B",2
"9ef5547c7acAB52",42,"9ef5547c7acAB52",4
"FefEea836eaea7e",63,"FefEea836eaea7e",3
"90B1fF460a862F6",70,"90B1fF460a862F6",2
"9b1a6cC7be47E59",63,"9b1a6cC7be47E59",3
"5e864594CF35D4f",14,"5e864594CF35D4f",5
"Ca2169A25dE6E7B",35,"Ca2169A25dE6E7B",6
"Cb534903DfbBF4a",14,"Cb534903DfbBF4a",6
"2bB9C706526f7C7",42,"2bB9C706526f7C7",3
"d11F8b95DdCF69A",21,"d11F8b95DdCF69A",5
"AF0Fc7Fb53DfaaF",77,"AF0Fc7Fb53DfaaF",2
"2016bfB7D0feA72",70,"2016bfB7D0feA72",2
"476B0F88A35eac0",35,"476B0F88A35eac0",2
"7EAEd6Bd4e05f6b",63,"7EAEd6Bd4e05f6b",2
"456da18F04Fa6b4",35,"456da18F04Fa6b4",2
"8eA62FeB3803296",14,"8eA62FeB3803296",6
"4cF9bAFD9f05Ea3",35,"4cF9bAFD9f05Ea3",2
"D282BcdBED30C3D",42,"D282BcdBED30C3D",2
"01a483bE57FDc44",14,"01a483bE57FDc44",6
"8fdb69EE67cf88c",42,"8fdb69EE67cf88c",5
"FcB8F4d5AFD1B8d",42,"FcB8F4d5AFD1B8d",5
"B240E8dE8b9E1c8",42,"B240E8dE8b9E1c8",5
"da9FeCAC12CDeAD",21,"da9FeCAC12CDeAD",6
"8D5f154E3AA0Bbd",21,"8D5f154E3AA0Bbd",6
"A4f2464f3A00c41",63,"A4f2464f3A00c41",4
"e7FAA10edA5c8cA",14,"e7FAA10edA5c8cA",6
"24E4cEf21d6D52c",21,"24E4cEf21d6D52c",2
"BCC1Cd6Accf42da",14,"BCC1Cd6Accf42da",6
"3C51dCbFF84FA3e",35,"3C51dCbFF84FA3e",2
"4df868356325895",42,"4df868356325895",5
"1ad7ECbf7Fc41fE",28,"1ad7ECbf7Fc41fE",3
"Ad8B37f0B8ec89E",21,"Ad8B37f0B8ec89E",6
"3EFE4beBBEfCaE1",28,"3EFE4beBBEfCaE1",3
"5Fc4F4576BD2CEa",49,"5Fc4F4576BD2CEa",5
"54CBc61b8303d25",42,"54CBc61b8303d25",4
"456FA9F16d3Abbc",14,"456FA9F16d3Abbc",5
"1EccFFbBFBB98AF",63,"1EccFFbBFBB98AF",2
"dbADf9aDcD4eaea",42,"dbADf9aDcD4eaea",5
"f9CaeDd9CCE2Ea9",42,"f9CaeDd9CCE2Ea9",5
"eBbB909F5AB7461",42,"eBbB909F5AB7461",4
"4Bd7d7c353445ee",21,"4Bd7d7c353445ee",5
"7E5dfC882db0Ff9",63,"7E5dfC882db0Ff9",3
"D8a05be6419Da8D",42,"D8a05be6419Da8D",4
"Cb14bADaee2836A",14,"Cb14bADaee2836A",6
"f8cA911d17cd5DF",42,"f8cA911d17cd5DF",4
"DF5088f29DC3D08",35,"DF5088f29DC3D08",3
"7B8f76F335e1d98",70,"7B8f76F335e1d98",2
"a6FFBAaC54dcb2B",63,"a6FFBAaC54dcb2B",4
"C874e165ee078bC",70,"C874e165ee078bC",2
"9cCdc12ff864AFc",63,"9cCdc12ff864AFc",3
"B913E281dCc7DBF",42,"B913E281dCc7DBF",3
"F4DEeFaA8Cd55D4",21,"F4DEeFaA8Cd55D4",6
"9B27DEedC50830f",42,"9B27DEedC50830f",4
"e6Da86820C01e2F",35,"e6Da86820C01e2F",5
"b9eCC9e14fFbeD9",35,"b9eCC9e14fFbeD9",2
"D02DcdA02dF6BB8",42,"D02DcdA02dF6BB8",5
"c2693D392DFB93D",42,"c2693D392DFB93D",4
"ccc3fdf23B8930D",42,"ccc3fdf23B8930D",4
"FD9cfA1Bd0cd815",42,"FD9cfA1Bd0cd815",5
"A0995B9e6DCB00F",63,"A0995B9e6DCB00F",3
"C9BFc8057B7998f",42,"C9BFc8057B7998f",4
"d8E84fFdA1E0BE3",42,"d8E84fFdA1E0BE3",4
"00aa3BbA5E06baf",63,"00aa3BbA5E06baf",4
"272dDEf319AFD02",49,"272dDEf319AFD02",5
"e5234f406eA0479",35,"e5234f406eA0479",5
"C381B92BB2A7fc4",70,"C381B92BB2A7fc4",4
"18873c5BEAb2072",35,"18873c5BEAb2072",2
"ABB9becabC67E1C",70,"ABB9becabC67E1C",2
"B4ac8535d700b4F",70,"B4ac8535d700b4F",2
"A8BFE9ff5bb03fF",14,"A8BFE9ff5bb03fF",6
"fEAa4CC5eEdD123",63,"fEAa4CC5eEdD123",3
"faB2ef1D7c970f4",28,"faB2ef1D7c970f4",2
"b19325BC9af2C2a",42,"b19325BC9af2C2a",5
"8d97fcdCB5d72CA",28,"8d97fcdCB5d72CA",6
"bC9bddd4830a95d",35,"bC9bddd4830a95d",3
"c8E5DA65eF90eF8",63,"c8E5DA65eF90eF8",2
"DbA140E50F448dD",56,"DbA140E50F448dD",3
"Ac68eBDd73Fcf63",21,"Ac68eBDd73Fcf63",5
"caFE7ed69E50eB2",21,"caFE7ed69E50eB2",7
"F944eAF42f48A42",42,"F944eAF42f48A42",5
"3c5FeA4afBdfB61",35,"3c5FeA4afBdfB61",6
"db2deDdad5aDA72",28,"db2deDdad5aDA72",3
"BBDEf355DdAFeC6",35,"BBDEf355DdAFeC6",3
"843AE3FE5EC2CbA",42,"843AE3FE5EC2CbA",5
"8fb41c7d92d2edF",42,"8fb41c7d92d2edF",4
"9342C1d5ABEf296",28,"9342C1d5ABEf296",2
"ABDE5e92E329676",28,"ABDE5e92E329676",2
"a9b0DBbd7DcB4f7",42,"a9b0DBbd7DcB4f7",6
"4AdfA8feEdCB9ac",42,"4AdfA8feEdCB9ac",4
"fcCf4B1ecff1B06",35,"fcCf4B1ecff1B06",2
"Bd56c48A6D9fF21",35,"Bd56c48A6D9fF21",6
"62a9eAC8669832C",35,"62a9eAC8669832C",5
"FFD249EFf49b77B",21,"FFD249EFf49b77B",6
"1cAFD269E6e71e6",70,"1cAFD269E6e71e6",2
"Eb4DcB59C7eD9B1",28,"Eb4DcB59C7eD9B1",5
"5B8FCb73c62eB17",21,"5B8FCb73c62eB17",5
"a6F8218e517d10A",14,"a6F8218e517d10A",6
"b6bf1EabEFBDfA6",63,"b6bf1EabEFBDfA6",2
"06FC8872DcEB416",7,"06FC8872DcEB416",6
"aafC6CFc07e9b27",28,"aafC6CFc07e9b27",2
"90c77065A892537",35,"90c77065A892537",2
"1BB6d7EaA449BA5",28,"1BB6d7EaA449BA5",2
"BF73d6da9252a92",14,"BF73d6da9252a92",5
"BCe3FdE90cf7Efe",70,"BCe3FdE90cf7Efe",2
"e429D794a4886bb",28,"e429D794a4886bb",6
"a8398FFA5F91ABe",14,"a8398FFA5F91ABe",5
"26fEA7f9aaFE5F1",14,"26fEA7f9aaFE5F1",6
"7C8B9db956dbE7a",63,"7C8B9db956dbE7a",3
"AEb0D4Eeb2Deb31",70,"AEb0D4Eeb2Deb31",2
"177AB1e319d40d7",70,"177AB1e319d40d7",3
"dBf73D006E0B54D",49,"dBf73D006E0B54D",5
"bB3886CE2dE6aAd",35,"bB3886CE2dE6aAd",2
"2Defcee98904e4E",63,"2Defcee98904e4E",2
"C7b93a4b36e072b",35,"C7b93a4b36e072b",5
"deeeE3A4F07Ae3B",21,"deeeE3A4F07Ae3B",6
"f2aB92CBf20BdFa",63,"f2aB92CBf20BdFa",3
"49aBCFC9ef8c5ee",63,"49aBCFC9ef8c5ee",2
"EAfEE59Ca9B90ba",63,"EAfEE59Ca9B90ba",3
"EBD1f4cda19Cec0",49,"EBD1f4cda19Cec0",4
"EBf2acC833cdBd6",14,"EBf2acC833cdBd6",5
"AFfa35d5EAdABd0",35,"AFfa35d5EAdABd0",4
"1dCB1fEAc43F8D0",14,"1dCB1fEAc43F8D0",6
"FfAe93a4b4BF34d",35,"FfAe93a4b4BF34d",2
"3Ee3022b6c8CE9d",42,"3Ee3022b6c8CE9d",4
"fd7eFE5caAb0a1A",70,"fd7eFE5caAb0a1A",2
"9D2Afe9FFFd306f",14,"9D2Afe9FFFd306f",6
"Fd0feC35BfBDfeC",21,"Fd0feC35BfBDfeC",5
"e4C6a4b7a52b11E",49,"e4C6a4b7a52b11E",4
"1dD11d4491b172d",14,"1dD11d4491b172d",6
"f0fB84Cf4EAdF11",14,"f0fB84Cf4EAdF11",6
"2eFD80eCEB0FC3E",14,"2eFD80eCEB0FC3E",6
"8c4aA3C6b1b9a7C",21,"8c4aA3C6b1b9a7C",6
"6dac5C4cd9fCEA6",63,"6dac5C4cd9fCEA6",3
"3F0E69fB26438E1",14,"3F0E69fB26438E1",7
"FD235ADcbADc5F5",42,"FD235ADcbADc5F5",5
"7d6072DEFDCFF02",70,"7d6072DEFDCFF02",2
"E4eFe4d0583be75",63,"E4eFe4d0583be75",3
"DDDCcc0aC4D752d",42,"DDDCcc0aC4D752d",5
"b75A9FD3ABbfA94",14,"b75A9FD3ABbfA94",6
"357e1050786AD8d",63,"357e1050786AD8d",3
"Ad2C486E386A7a9",35,"Ad2C486E386A7a9",2
"93212a67AEd1d38",42,"93212a67AEd1d38",5
"6CdeF9b458456cE",28,"6CdeF9b458456cE",2
"85BfAD2DBbde41d",70,"85BfAD2DBbde41d",2
"63fcC3eD1D80EdF",49,"63fcC3eD1D80EdF",3
"BA292c9FD700EA8",63,"BA292c9FD700EA8",2
"8fDba5AEEF552a2",35,"8fDba5AEEF552a2",2
"f1d89eD1c3d6f9f",14,"f1d89eD1c3d6f9f",6
"aDDB5b0913138Bb",42,"aDDB5b0913138Bb",6
"8c95eeF3D6ff9CC",28,"8c95eeF3D6ff9CC",2
"BbfE0fb6e806dEb",21,"BbfE0fb6e806dEb",5
"5E6aFd482fb3d94",70,"5E6aFd482fb3d94",2
"CBF224715bEaAaB",63,"CBF224715bEaAaB",2
"EA14DfC92ADDFcd",14,"EA14DfC92ADDFcd",5
"6BaAfb7be6764aA",28,"6BaAfb7be6764aA",2
"c22eD4a0E645Eda",42,"c22eD4a0E645Eda",4
"e7c0fC353dcdDC8",35,"e7c0fC353dcdDC8",2
"1c44E8003aEe26d",70,"1c44E8003aEe26d",3
"60D663CDbEf5C9d",70,"60D663CDbEf5C9d",3
"bD7f6F72E5A275B",14,"bD7f6F72E5A275B",6
"Dc8AB406bC7b19C",42,"Dc8AB406bC7b19C",4
"Ef70f8c09CCA4ea",35,"Ef70f8c09CCA4ea",2
"cbcDDBBDd146aaF",35,"cbcDDBBDd146aaF",5
"eb7bd1c0F9cfcf8",14,"eb7bd1c0F9cfcf8",5
"87fDaDcC9E4E70B",21,"87fDaDcC9E4E70B",5
"aE7D3b47EF5a36C",21,"aE7D3b47EF5a36C",5
"fc08C64e1EcC523",35,"fc08C64e1EcC523",3
"edAf60FcC0bFeBe",49,"edAf60FcC0bFeBe",5
"DCEBF2D14Bcf41F",28,"DCEBF2D14Bcf41F",2
"B3Da7FDaAbf0F7a",49,"B3Da7FDaAbf0F7a",3
"a0FDfbF1d0747CF",14,"a0FDfbF1d0747CF",6
"1fE6C4FaaF5A46c",28,"1fE6C4FaaF5A46c",2
"66E8A8bF5EC973d",42,"66E8A8bF5EC973d",6
"1d6d2F4c134e2b4",21,"1d6d2F4c134e2b4",5
"1C4f5ebaDabEDd4",63,"1C4f5ebaDabEDd4",2
"594ABd577acfeE9",63,"594ABd577acfeE9",2
"cdf1b3760a09E01",42,"cdf1b3760a09E01",2
"4Ba47B4EdccbE15",21,"4Ba47B4EdccbE15",7
"7e6e02B37E1aC8d",42,"7e6e02B37E1aC8d",5
"e4d25224C3C4eF4",35,"e4d25224C3C4eF4",2
"34eE7a48aC18bD9",70,"34eE7a48aC18bD9",2
"c24c9fa9b84CF8D",70,"c24c9fa9b84CF8D",2
"92EBe5ADfa9C690",35,"92EBe5ADfa9C690",3
"383DEE7eaA6EA75",14,"383DEE7eaA6EA75",7
"Ea9Fbb0ae33aa8A",42,"Ea9Fbb0ae33aa8A",4
"5b4B7BcC03aceAd",35,"5b4B7BcC03aceAd",2
"b2E870520Bc3b4d",35,"b2E870520Bc3b4d",2
"309d96eea480f4a",21,"309d96eea480f4a",6
"DE6F3CE3BfDB4EC",70,"DE6F3CE3BfDB4EC",2
"0fb2D2cA20AaC8c",42,"0fb2D2cA20AaC8c",5
"CFD20ebA7f83d29",14,"CFD20ebA7f83d29",6
"6b0c21fdF8F8B25",42,"6b0c21fdF8F8B25",5
"2B5e15A8aA93c11",14,"2B5e15A8aA93c11",5
"Cd2A8Ae5A9fDaB2",14,"Cd2A8Ae5A9fDaB2",5
"92b01Aa2B1ebfa6",21,"92b01Aa2B1ebfa6",5
"a370ff607aEF1Db",21,"a370ff607aEF1Db",5
"3E5cdd94fF23Eeb",70,"3E5cdd94fF23Eeb",2
"d36AbcEeD3a09bC",42,"d36AbcEeD3a09bC",5
"5C0cc1b2D4Dcdf9",28,"5C0cc1b2D4Dcdf9",2
"6c12C8Edd956831",14,"6c12C8Edd956831",6
"bBc8D500d0F5ec5",35,"bBc8D500d0F5ec5",3
"BbfFEEc3c005332",42,"BbfFEEc3c005332",5
"F4d4DC2dba8cf9a",42,"F4d4DC2dba8cf9a",5
"45cd65980a4Ded1",42,"45cd65980a4Ded1",4
"ddF2dB539E6eDFd",49,"ddF2dB539E6eDFd",4
"E70A59998A8C4df",21,"E70A59998A8C4df",6
"887702623b9D01c",42,"887702623b9D01c",5
"9dacA5C6F8c03a1",49,"9dacA5C6F8c03a1",5
"BF150203Cdadf32",35,"BF150203Cdadf32",3
"688E2EeBA6cA882",63,"688E2EeBA6cA882",3
"fE15FFCb4b4BEBB",70,"fE15FFCb4b4BEBB",2
"AE26fDbd7F8ceEC",14,"AE26fDbd7F8ceEC",6
"dC1dFf3B8d2a011",14,"dC1dFf3B8d2a011",6
